customer_unique_id,recency,frequency,monetary,r_score,f_score,m_score,segment
usr_026348,26,2,575.07,5,3,3,Loyal Customers
usr_010422,164,1,122.81,3,1,1,Promising/Active
usr_023273,66,2,265.61,4,3,2,Promising/Active
usr_026985,164,1,591.36,3,1,3,Promising/Active
usr_007862,164,1,74.92,3,1,1,Promising/Active
usr_023116,129,2,233.32,3,3,2,Promising/Active
usr_018114,164,1,109.38,3,1,1,Promising/Active
usr_014376,107,2,500.04,3,3,3,Loyal Customers
usr_020630,164,1,160.2,3,1,2,Promising/Active
usr_027396,164,1,705.46,3,1,3,Promising/Active
usr_031218,164,1,1091.08,3,1,4,Promising/Active
usr_005426,1,4,383.7,5,5,3,Loyal Customers
usr_010365,164,1,853.37,3,1,4,Promising/Active
usr_005746,144,2,1228.75,3,3,4,Loyal Customers
usr_033101,164,1,209.61,3,1,2,Promising/Active
usr_023944,164,1,316.56,3,1,2,Promising/Active
usr_033655,129,2,83.51,3,3,1,Promising/Active
usr_018208,164,1,41.56,3,1,1,Promising/Active
usr_027369,21,2,91.85,5,3,1,Promising/Active
usr_034485,92,2,310.51,4,3,2,Promising/Active
usr_029988,164,1,350.54,3,1,2,Promising/Active
usr_011575,129,2,1153.09,3,3,4,Loyal Customers
usr_029922,164,1,1213.36,3,1,4,Promising/Active
usr_016100,163,1,38.53,3,1,1,Promising/Active
usr_015748,163,1,870.34,3,1,4,Promising/Active
usr_020809,163,1,59.15,3,1,1,Promising/Active
usr_010651,163,1,67.71,3,1,1,Promising/Active
usr_039882,163,1,87.99,3,1,1,Promising/Active
usr_035056,163,1,213.6,3,1,2,Promising/Active
usr_037771,163,1,1511.39,3,1,5,Promising/Active
usr_012612,163,1,721.27,3,1,3,Promising/Active
usr_010930,163,1,591.36,3,1,3,Promising/Active
usr_022684,74,2,1198.79,4,3,4,Loyal Customers
usr_027358,163,1,429.63,3,1,3,Promising/Active
usr_007117,150,2,919.46,3,3,4,Loyal Customers
usr_032230,163,1,204.02,3,1,2,Promising/Active
usr_037395,146,2,1002.15,3,3,4,Loyal Customers
usr_020702,163,1,502.66,3,1,3,Promising/Active
usr_035294,163,1,577.2,3,1,3,Promising/Active
usr_013137,17,2,654.17,5,3,3,Loyal Customers
usr_009945,163,1,26.04,3,1,1,Promising/Active
usr_007848,163,1,937.64,3,1,4,Promising/Active
usr_019962,163,1,336.45,3,1,2,Promising/Active
usr_019460,163,1,114.66,3,1,1,Promising/Active
usr_010948,17,2,663.11,5,3,3,Loyal Customers
usr_030613,163,1,320.24,3,1,2,Promising/Active
usr_005595,35,2,339.05,4,3,2,Promising/Active
usr_032073,162,1,1642.31,3,1,5,Promising/Active
usr_037939,151,2,190.13,3,3,2,Promising/Active
usr_039679,162,1,102.92,3,1,1,Promising/Active
usr_039479,162,1,65.45,3,1,1,Promising/Active
usr_018026,162,1,51.38,3,1,1,Promising/Active
usr_009928,130,2,524.4,3,3,3,Loyal Customers
usr_037842,162,1,207.43,3,1,2,Promising/Active
usr_008836,162,1,41.65,3,1,1,Promising/Active
usr_030966,162,1,183.86,3,1,2,Promising/Active
usr_026567,162,1,930.44,3,1,4,Promising/Active
usr_039554,19,2,368.91,5,3,3,Loyal Customers
usr_024650,162,1,1091.08,3,1,4,Promising/Active
usr_007158,52,4,969.5,4,5,4,Champions
usr_009128,162,1,227.44,3,1,2,Promising/Active
usr_013648,162,1,48.11,3,1,1,Promising/Active
usr_018246,162,1,96.64,3,1,1,Promising/Active
usr_008645,162,1,40.78,3,1,1,Promising/Active
usr_009507,162,1,124.52,3,1,1,Promising/Active
usr_037273,162,1,688.32,3,1,3,Promising/Active
usr_015603,161,1,445.81,3,1,3,Promising/Active
usr_017627,161,1,660.7,3,1,3,Promising/Active
usr_018020,161,1,25.6,3,1,1,Promising/Active
usr_029197,161,1,82.35,3,1,1,Promising/Active
usr_013236,161,1,177.46,3,1,2,Promising/Active
usr_034626,68,2,678.18,4,3,3,Loyal Customers
usr_017732,32,2,450.8,4,3,3,Loyal Customers
usr_003909,4,2,82.48,5,3,1,Promising/Active
usr_035608,161,1,1091.08,3,1,4,Promising/Active
usr_038653,161,1,355.48,3,1,2,Promising/Active
usr_022385,161,1,872.86,3,1,4,Promising/Active
usr_024473,161,1,159.82,3,1,2,Promising/Active
usr_034750,161,1,19.79,3,1,1,Promising/Active
usr_014677,161,1,11.47,3,1,1,Promising/Active
usr_036440,0,2,99.72,5,3,1,Promising/Active
usr_010672,161,1,473.62,3,1,3,Promising/Active
usr_018133,161,1,1091.08,3,1,4,Promising/Active
usr_031840,161,1,896.85,3,1,4,Promising/Active
usr_003413,95,2,1222.13,4,3,4,Loyal Customers
usr_023358,160,1,146.89,3,1,2,Promising/Active
usr_034751,140,2,279.57,3,3,2,Promising/Active
usr_038084,160,1,72.84,3,1,1,Promising/Active
usr_027085,160,1,34.48,3,1,1,Promising/Active
usr_022128,3,2,1200.33,5,3,4,Loyal Customers
usr_028230,160,1,185.6,3,1,2,Promising/Active
usr_025352,160,1,27.58,3,1,1,Promising/Active
usr_019804,160,1,65.95,3,1,1,Promising/Active
usr_019027,160,1,74.92,3,1,1,Promising/Active
usr_028575,102,2,290.43,3,3,2,Promising/Active
usr_027978,160,1,68.27,3,1,1,Promising/Active
usr_020675,160,1,163.98,3,1,2,Promising/Active
usr_011607,149,2,907.47,3,3,4,Loyal Customers
usr_026592,160,1,1580.61,3,1,5,Promising/Active
usr_017109,160,1,168.38,3,1,2,Promising/Active
usr_039384,160,1,116.51,3,1,1,Promising/Active
usr_025365,160,1,224.27,3,1,2,Promising/Active
usr_015545,160,1,51.38,3,1,1,Promising/Active
usr_034684,160,1,740.24,3,1,3,Promising/Active
usr_012096,9,3,282.33,5,4,2,Promising/Active
usr_038256,160,1,616.05,3,1,3,Promising/Active
usr_011185,160,1,513.8,3,1,3,Promising/Active
usr_025794,160,1,565.87,3,1,3,Promising/Active
usr_016212,49,2,389.4,4,3,3,Loyal Customers
usr_007896,160,1,1491.17,3,1,5,Promising/Active
usr_017539,23,2,238.42,5,3,2,Promising/Active
usr_019997,159,1,1091.08,3,1,4,Promising/Active
usr_021819,159,1,719.4,3,1,3,Promising/Active
usr_019554,159,1,1091.08,3,1,4,Promising/Active
usr_024310,159,1,58.75,3,1,1,Promising/Active
usr_038743,159,1,1359.73,3,1,4,Promising/Active
usr_032443,21,2,2284.98,5,3,5,Loyal Customers
usr_017865,133,2,1717.29,3,3,5,Loyal Customers
usr_033683,159,1,91.87,3,1,1,Promising/Active
usr_017250,159,1,426.87,3,1,3,Promising/Active
usr_023780,110,2,748.14,3,3,3,Loyal Customers
usr_015845,159,1,1536.06,3,1,5,Promising/Active
usr_012800,159,1,118.78,3,1,1,Promising/Active
usr_016640,159,1,21.15,3,1,1,Promising/Active
usr_007612,159,1,43.44,3,1,1,Promising/Active
usr_025714,159,1,606.72,3,1,3,Promising/Active
usr_011261,56,2,1186.93,4,3,4,Loyal Customers
usr_020752,159,1,617.88,3,1,3,Promising/Active
usr_028365,159,1,100.28,3,1,1,Promising/Active
usr_009637,19,2,1859.42,5,3,5,Loyal Customers
usr_003561,18,2,438.17,5,3,3,Loyal Customers
usr_026213,159,1,1160.28,3,1,4,Promising/Active
usr_036022,158,1,137.76,3,1,2,Promising/Active
usr_004767,158,1,30.64,3,1,1,Promising/Active
usr_021830,158,1,591.36,3,1,3,Promising/Active
usr_030619,158,1,561.79,3,1,3,Promising/Active
usr_020468,158,1,31.56,3,1,1,Promising/Active
usr_011158,115,2,527.56,3,3,3,Loyal Customers
usr_023191,158,1,1155.94,3,1,4,Promising/Active
usr_014506,158,1,120.81,3,1,1,Promising/Active
usr_001242,18,2,1209.58,5,3,4,Loyal Customers
usr_028693,158,1,71.24,3,1,1,Promising/Active
usr_008869,73,2,350.88,4,3,2,Promising/Active
usr_015532,16,2,1589.34,5,3,5,Loyal Customers
usr_031045,158,1,99.4,3,1,1,Promising/Active
usr_009465,5,2,1142.46,5,3,4,Loyal Customers
usr_009782,158,1,91.87,3,1,1,Promising/Active
usr_038513,32,2,1648.75,4,3,5,Loyal Customers
usr_028651,158,1,32.86,3,1,1,Promising/Active
usr_020501,158,1,261.85,3,1,2,Promising/Active
usr_024347,158,1,35.68,3,1,1,Promising/Active
usr_018755,86,2,367.87,4,3,3,Loyal Customers
usr_027635,19,2,953.94,5,3,4,Loyal Customers
usr_034492,158,1,84.18,3,1,1,Promising/Active
usr_014949,158,1,591.36,3,1,3,Promising/Active
usr_010165,158,1,389.67,3,1,3,Promising/Active
usr_012905,158,1,272.2,3,1,2,Promising/Active
usr_034712,158,1,17.26,3,1,1,Promising/Active
usr_029366,158,1,40.56,3,1,1,Promising/Active
usr_030187,158,1,1091.08,3,1,4,Promising/Active
usr_005403,1,2,350.68,5,3,2,Promising/Active
usr_026151,158,1,242.5,3,1,2,Promising/Active
usr_036370,158,1,65.45,3,1,1,Promising/Active
usr_016555,121,2,226.16,3,3,2,Promising/Active
usr_032455,157,1,270.61,3,1,2,Promising/Active
usr_004911,136,2,1725.76,3,3,5,Loyal Customers
usr_004067,86,2,1180.59,4,3,4,Loyal Customers
usr_009363,157,1,129.72,3,1,2,Promising/Active
usr_010987,87,2,381.49,4,3,3,Loyal Customers
usr_010288,157,1,502.66,3,1,3,Promising/Active
usr_021194,157,1,163.98,3,1,2,Promising/Active
usr_039080,157,1,90.99,3,1,1,Promising/Active
usr_006236,157,1,63.02,3,1,1,Promising/Active
usr_024211,157,1,32.86,3,1,1,Promising/Active
usr_029381,157,1,1091.08,3,1,4,Promising/Active
usr_038379,21,2,377.34,5,3,3,Loyal Customers
usr_010298,157,1,43.87,3,1,1,Promising/Active
usr_025202,110,4,1589.51,3,5,5,Loyal Customers
usr_001617,6,4,843.49,5,5,4,Champions
usr_039140,157,1,263.91,3,1,2,Promising/Active
usr_008194,16,3,888.58,5,4,4,Champions
usr_004088,134,2,260.01,3,3,2,Promising/Active
usr_013104,157,1,202.88,3,1,2,Promising/Active
usr_022073,1,2,739.66,5,3,3,Loyal Customers
usr_034786,157,1,74.92,3,1,1,Promising/Active
usr_036381,157,1,127.51,3,1,2,Promising/Active
usr_035028,157,1,165.14,3,1,2,Promising/Active
usr_024867,157,1,57.37,3,1,1,Promising/Active
usr_013256,157,1,1091.08,3,1,4,Promising/Active
usr_033757,157,1,794.5,3,1,3,Promising/Active
usr_017996,157,1,263.32,3,1,2,Promising/Active
usr_017931,157,1,114.25,3,1,1,Promising/Active
usr_006163,53,2,822.26,4,3,4,Loyal Customers
usr_038921,156,1,163.98,3,1,2,Promising/Active
usr_021082,37,2,290.28,4,3,2,Promising/Active
usr_009070,156,1,779.25,3,1,3,Promising/Active
usr_037468,156,1,59.74,3,1,1,Promising/Active
usr_016863,156,1,174.96,3,1,2,Promising/Active
usr_031436,31,3,537.92,4,4,3,Loyal Customers
usr_017547,45,2,1182.86,4,3,4,Loyal Customers
usr_017144,156,1,69.2,3,1,1,Promising/Active
usr_029636,48,3,331.74,4,4,2,Promising/Active
usr_039356,156,1,178.1,3,1,2,Promising/Active
usr_029031,156,1,223.82,3,1,2,Promising/Active
usr_006147,156,1,26.09,3,1,1,Promising/Active
usr_021155,52,2,818.58,4,3,4,Loyal Customers
usr_015803,38,2,182.46,4,3,2,Promising/Active
usr_027299,156,1,168.45,3,1,2,Promising/Active
usr_029022,47,2,149.89,4,3,2,Promising/Active
usr_003487,156,1,364.56,3,1,3,Promising/Active
usr_039243,155,1,114.25,3,1,1,Promising/Active
usr_015003,155,1,338.44,3,1,2,Promising/Active
usr_014171,79,2,730.18,4,3,3,Loyal Customers
usr_013761,16,3,1982.15,5,4,5,Champions
usr_008840,155,1,86.74,3,1,1,Promising/Active
usr_019636,155,1,74.92,3,1,1,Promising/Active
usr_035782,155,1,86.16,3,1,1,Promising/Active
usr_017831,155,1,593.59,3,1,3,Promising/Active
usr_034549,155,1,617.88,3,1,3,Promising/Active
usr_011933,155,1,44.06,3,1,1,Promising/Active
usr_007455,26,2,666.48,5,3,3,Loyal Customers
usr_024617,104,2,271.36,3,3,2,Promising/Active
usr_010432,33,2,408.02,4,3,3,Loyal Customers
usr_018493,155,1,1346.65,3,1,4,Promising/Active
usr_038636,155,1,1250.9,3,1,4,Promising/Active
usr_007012,155,1,168.38,3,1,2,Promising/Active
usr_025399,21,2,88.67,5,3,1,Promising/Active
usr_034181,155,1,1500.51,3,1,5,Promising/Active
usr_008107,12,2,102.96,5,3,1,Promising/Active
usr_013263,155,1,277.8,3,1,2,Promising/Active
usr_030950,155,1,84.66,3,1,1,Promising/Active
usr_014603,62,2,387.56,4,3,3,Loyal Customers
usr_022527,155,1,41.65,3,1,1,Promising/Active
usr_002771,15,2,912.47,5,3,4,Loyal Customers
usr_015423,154,1,185.6,3,1,2,Promising/Active
usr_015247,154,1,113.57,3,1,1,Promising/Active
usr_027479,154,1,124.52,3,1,1,Promising/Active
usr_014565,154,1,790.22,3,1,3,Promising/Active
usr_036288,154,1,250.36,3,1,2,Promising/Active
usr_024655,154,1,58.86,3,1,1,Promising/Active
usr_008401,154,1,44.97,3,1,1,Promising/Active
usr_012249,154,1,386.04,3,1,3,Promising/Active
usr_019040,154,1,72.1,3,1,1,Promising/Active
usr_039210,28,2,758.52,5,3,3,Loyal Customers
usr_026648,154,1,547.78,3,1,3,Promising/Active
usr_034192,154,1,26.04,3,1,1,Promising/Active
usr_039398,154,1,155.54,3,1,2,Promising/Active
usr_017714,119,2,97.6,3,3,1,Promising/Active
usr_009246,154,1,75.76,3,1,1,Promising/Active
usr_036984,81,2,1246.89,4,3,4,Loyal Customers
usr_021359,154,1,444.85,3,1,3,Promising/Active
usr_015255,154,1,16.95,3,1,1,Promising/Active
usr_024132,154,1,1963.94,3,1,5,Promising/Active
usr_015855,154,1,51.38,3,1,1,Promising/Active
usr_037788,154,1,361.8,3,1,2,Promising/Active
usr_018072,154,1,143.72,3,1,2,Promising/Active
usr_032957,154,1,537.73,3,1,3,Promising/Active
usr_014814,154,1,981.97,3,1,4,Promising/Active
usr_009443,9,3,1721.0,5,4,5,Champions
usr_012582,153,1,58.71,3,1,1,Promising/Active
usr_008540,46,2,3300.01,4,3,5,Loyal Customers
usr_037282,153,1,45.64,3,1,1,Promising/Active
usr_004450,153,1,223.95,3,1,2,Promising/Active
usr_010628,8,2,306.95,5,3,2,Promising/Active
usr_008461,153,1,83.91,3,1,1,Promising/Active
usr_008339,153,1,27.35,3,1,1,Promising/Active
usr_029556,153,1,103.01,3,1,1,Promising/Active
usr_015498,153,1,772.77,3,1,3,Promising/Active
usr_037274,153,1,151.34,3,1,2,Promising/Active
usr_039152,153,1,594.41,3,1,3,Promising/Active
usr_013819,153,1,2180.12,3,1,5,Promising/Active
usr_003421,149,2,1149.11,3,3,4,Loyal Customers
usr_023697,153,1,98.88,3,1,1,Promising/Active
usr_003638,17,3,548.43,5,4,3,Loyal Customers
usr_019832,153,1,93.18,3,1,1,Promising/Active
usr_010153,48,2,1910.8,4,3,5,Loyal Customers
usr_021010,21,2,611.53,5,3,3,Loyal Customers
usr_009561,33,3,317.85,4,4,2,Promising/Active
usr_005286,72,2,252.46,4,3,2,Promising/Active
usr_024700,153,1,1064.44,3,1,4,Promising/Active
usr_035576,10,2,140.41,5,3,2,Promising/Active
usr_005184,37,2,1317.67,4,3,4,Loyal Customers
usr_030645,152,1,43.15,3,1,1,Promising/Active
usr_025197,40,2,1193.29,4,3,4,Loyal Customers
usr_010080,152,1,981.97,3,1,4,Promising/Active
usr_004008,13,3,1683.42,5,4,5,Champions
usr_019902,152,1,176.32,3,1,2,Promising/Active
usr_004076,116,2,1380.05,3,3,4,Loyal Customers
usr_034641,152,1,118.17,3,1,1,Promising/Active
usr_032185,152,1,99.38,3,1,1,Promising/Active
usr_012065,107,2,782.07,3,3,3,Loyal Customers
usr_009145,152,1,174.76,3,1,2,Promising/Active
usr_015581,2,2,1084.6,5,3,4,Loyal Customers
usr_027073,51,2,131.64,4,3,2,Promising/Active
usr_039271,152,1,591.36,3,1,3,Promising/Active
usr_030673,152,1,1047.31,3,1,4,Promising/Active
usr_020757,152,1,84.18,3,1,1,Promising/Active
usr_005803,25,2,851.3,5,3,4,Loyal Customers
usr_003809,26,2,266.78,5,3,2,Promising/Active
usr_024694,7,2,858.49,5,3,4,Loyal Customers
usr_035929,75,2,627.53,4,3,3,Loyal Customers
usr_019715,152,1,137.66,3,1,2,Promising/Active
usr_014910,152,1,57.2,3,1,1,Promising/Active
usr_033337,152,1,563.73,3,1,3,Promising/Active
usr_027860,152,1,445.14,3,1,3,Promising/Active
usr_008589,41,3,1038.82,4,4,4,Champions
usr_008151,4,2,503.91,5,3,3,Loyal Customers
usr_021125,152,1,38.43,3,1,1,Promising/Active
usr_017843,152,1,906.71,3,1,4,Promising/Active
usr_008815,46,2,1417.37,4,3,4,Loyal Customers
usr_038096,151,1,120.26,3,1,1,Promising/Active
usr_012519,151,1,1604.49,3,1,5,Promising/Active
usr_018094,151,1,10.07,3,1,1,Promising/Active
usr_006434,151,1,561.79,3,1,3,Promising/Active
usr_019429,151,1,10.32,3,1,1,Promising/Active
usr_005768,151,1,73.71,3,1,1,Promising/Active
usr_024031,151,1,378.01,3,1,3,Promising/Active
usr_031643,151,1,85.97,3,1,1,Promising/Active
usr_015409,151,1,77.44,3,1,1,Promising/Active
usr_035854,112,2,1336.35,3,3,4,Loyal Customers
usr_015961,151,1,210.02,3,1,2,Promising/Active
usr_022870,140,2,183.21,3,3,2,Promising/Active
usr_027588,151,1,340.68,3,1,2,Promising/Active
usr_012054,151,1,1989.35,3,1,5,Promising/Active
usr_031303,151,1,570.59,3,1,3,Promising/Active
usr_015959,151,1,48.37,3,1,1,Promising/Active
usr_030526,151,1,76.0,3,1,1,Promising/Active
usr_017768,151,1,318.74,3,1,2,Promising/Active
usr_026947,151,1,1091.08,3,1,4,Promising/Active
usr_009911,140,2,414.91,3,3,3,Loyal Customers
usr_009091,40,2,908.35,4,3,4,Loyal Customers
usr_034507,151,1,159.75,3,1,2,Promising/Active
usr_011152,150,1,163.98,3,1,2,Promising/Active
usr_013298,52,2,272.88,4,3,2,Promising/Active
usr_033427,150,1,277.8,3,1,2,Promising/Active
usr_017691,28,2,137.95,5,3,2,Promising/Active
usr_020089,2,2,216.24,5,3,2,Promising/Active
usr_012310,20,2,1506.45,5,3,5,Loyal Customers
usr_011042,108,2,843.14,3,3,4,Loyal Customers
usr_017895,150,1,40.56,3,1,1,Promising/Active
usr_006671,150,1,295.69,3,1,2,Promising/Active
usr_017600,150,1,1461.28,3,1,5,Promising/Active
usr_026043,150,1,241.42,3,1,2,Promising/Active
usr_032843,120,2,1048.0,3,3,4,Loyal Customers
usr_037756,38,2,495.1,4,3,3,Loyal Customers
usr_016504,150,1,577.78,3,1,3,Promising/Active
usr_028937,29,2,1141.82,4,3,4,Loyal Customers
usr_004759,150,1,30.64,3,1,1,Promising/Active
usr_039351,150,1,1036.53,3,1,4,Promising/Active
usr_004549,73,2,1065.9,4,3,4,Loyal Customers
usr_020464,150,1,1021.31,3,1,4,Promising/Active
usr_016427,150,1,79.33,3,1,1,Promising/Active
usr_013076,150,1,91.39,3,1,1,Promising/Active
usr_028513,150,1,59.38,3,1,1,Promising/Active
usr_036177,137,2,764.48,3,3,3,Loyal Customers
usr_015220,150,1,133.79,3,1,2,Promising/Active
usr_019967,150,1,185.6,3,1,2,Promising/Active
usr_006807,46,4,1544.81,4,5,5,Champions
usr_003830,150,1,107.89,3,1,1,Promising/Active
usr_013304,149,1,831.46,3,1,4,Promising/Active
usr_023520,149,1,18.8,3,1,1,Promising/Active
usr_026939,149,1,84.27,3,1,1,Promising/Active
usr_023438,149,1,1078.6,3,1,4,Promising/Active
usr_035108,149,1,1011.17,3,1,4,Promising/Active
usr_021695,149,1,93.88,3,1,1,Promising/Active
usr_027130,149,1,34.28,3,1,1,Promising/Active
usr_036224,149,1,1091.08,3,1,4,Promising/Active
usr_031685,149,1,25.93,3,1,1,Promising/Active
usr_017174,0,2,956.24,5,3,4,Loyal Customers
usr_006500,17,2,1166.92,5,3,4,Loyal Customers
usr_029460,149,1,411.25,3,1,3,Promising/Active
usr_013167,21,2,1692.84,5,3,5,Loyal Customers
usr_017685,0,2,258.87,5,3,2,Promising/Active
usr_035682,149,1,527.75,3,1,3,Promising/Active
usr_009835,149,1,60.91,3,1,1,Promising/Active
usr_035413,149,1,2182.16,3,1,5,Promising/Active
usr_021535,149,1,185.6,3,1,2,Promising/Active
usr_017684,149,1,163.23,3,1,2,Promising/Active
usr_012191,41,2,104.45,4,3,1,Promising/Active
usr_027855,116,2,295.77,3,3,2,Promising/Active
usr_023925,149,1,950.18,3,1,4,Promising/Active
usr_009883,149,1,37.57,3,1,1,Promising/Active
usr_026579,148,1,244.5,3,1,2,Promising/Active
usr_027947,148,1,277.8,3,1,2,Promising/Active
usr_018671,148,1,56.03,3,1,1,Promising/Active
usr_012900,6,3,10.63,5,4,1,Promising/Active
usr_015354,148,1,491.93,3,1,3,Promising/Active
usr_021677,148,1,91.5,3,1,1,Promising/Active
usr_027165,148,1,447.35,3,1,3,Promising/Active
usr_005933,23,2,394.61,5,3,3,Loyal Customers
usr_016592,148,1,69.2,3,1,1,Promising/Active
usr_016693,148,1,558.05,3,1,3,Promising/Active
usr_035805,148,1,263.91,3,1,2,Promising/Active
usr_028186,148,1,26.39,3,1,1,Promising/Active
usr_004063,50,3,220.81,4,4,2,Promising/Active
usr_018578,90,2,2564.2,4,3,5,Loyal Customers
usr_034321,148,1,156.37,3,1,2,Promising/Active
usr_004539,38,3,2095.13,4,4,5,Champions
usr_008080,144,2,108.65,3,3,1,Promising/Active
usr_005988,44,4,369.34,4,5,3,Loyal Customers
usr_031757,148,1,1091.08,3,1,4,Promising/Active
usr_032916,118,2,346.74,3,3,2,Promising/Active
usr_010296,148,1,36.5,3,1,1,Promising/Active
usr_031862,66,2,1068.44,4,3,4,Loyal Customers
usr_010283,148,1,981.97,3,1,4,Promising/Active
usr_012873,148,1,112.94,3,1,1,Promising/Active
usr_007169,148,1,98.7,3,1,1,Promising/Active
usr_014918,147,1,100.49,3,1,1,Promising/Active
usr_006002,9,2,1015.3,5,3,4,Loyal Customers
usr_019789,147,1,256.19,3,1,2,Promising/Active
usr_001606,147,1,51.38,3,1,1,Promising/Active
usr_019671,147,1,1095.95,3,1,4,Promising/Active
usr_020851,147,1,191.52,3,1,2,Promising/Active
usr_020406,147,1,82.73,3,1,1,Promising/Active
usr_006890,147,1,44.41,3,1,1,Promising/Active
usr_028234,147,1,793.29,3,1,3,Promising/Active
usr_027315,30,3,1245.36,4,4,4,Champions
usr_013119,147,1,51.89,3,1,1,Promising/Active
usr_027362,147,1,249.69,3,1,2,Promising/Active
usr_008331,0,3,1338.13,5,4,4,Champions
usr_033596,147,1,40.56,3,1,1,Promising/Active
usr_025056,111,2,978.61,3,3,4,Loyal Customers
usr_032012,146,1,90.06,3,1,1,Promising/Active
usr_005169,101,2,300.92,3,3,2,Promising/Active
usr_029546,146,1,82.23,3,1,1,Promising/Active
usr_010863,146,1,53.3,3,1,1,Promising/Active
usr_022077,146,1,102.76,3,1,1,Promising/Active
usr_003961,146,1,168.68,3,1,2,Promising/Active
usr_005884,146,1,66.47,3,1,1,Promising/Active
usr_013870,146,1,426.25,3,1,3,Promising/Active
usr_021178,146,1,216.76,3,1,2,Promising/Active
usr_029241,146,1,157.46,3,1,2,Promising/Active
usr_034761,146,1,67.68,3,1,1,Promising/Active
usr_027417,146,1,813.74,3,1,3,Promising/Active
usr_031346,146,1,40.56,3,1,1,Promising/Active
usr_016455,146,1,96.21,3,1,1,Promising/Active
usr_032469,146,1,96.18,3,1,1,Promising/Active
usr_033730,146,1,42.06,3,1,1,Promising/Active
usr_020805,131,2,334.77,3,3,2,Promising/Active
usr_033415,146,1,617.88,3,1,3,Promising/Active
usr_021758,108,2,327.32,3,3,2,Promising/Active
usr_027763,146,1,467.34,3,1,3,Promising/Active
usr_012263,146,1,210.48,3,1,2,Promising/Active
usr_032311,145,1,147.72,3,1,2,Promising/Active
usr_028473,145,1,1091.08,3,1,4,Promising/Active
usr_018751,85,3,519.66,4,4,3,Loyal Customers
usr_022142,145,1,85.5,3,1,1,Promising/Active
usr_010912,24,2,975.32,5,3,4,Loyal Customers
usr_038163,145,1,26.01,3,1,1,Promising/Active
usr_006111,145,1,144.51,3,1,2,Promising/Active
usr_035362,145,1,301.09,3,1,2,Promising/Active
usr_030101,145,1,40.83,3,1,1,Promising/Active
usr_028485,145,1,101.0,3,1,1,Promising/Active
usr_015155,145,1,163.98,3,1,2,Promising/Active
usr_011979,26,2,1043.88,5,3,4,Loyal Customers
usr_036298,145,1,727.5,3,1,3,Promising/Active
usr_037362,145,1,552.19,3,1,3,Promising/Active
usr_021936,145,1,122.26,3,1,1,Promising/Active
usr_030106,145,1,63.44,3,1,1,Promising/Active
usr_037786,145,1,109.5,3,1,1,Promising/Active
usr_012248,145,1,182.86,3,1,2,Promising/Active
usr_009730,130,2,77.79,3,3,1,Promising/Active
usr_037423,145,1,1091.08,3,1,4,Promising/Active
usr_030157,83,2,659.53,4,3,3,Loyal Customers
usr_026039,145,1,185.47,3,1,2,Promising/Active
